"types"	"counts"
"983"	"ASTN1"	12
"984"	"ASTN2"	14
"985"	"ASUN"	1
"986"	"ASXL1"	14
"987"	"ASXL2"	7
"988"	"ASXL3"	35
"989"	"ASZ1"	6
"990"	"ATAD1"	3
"991"	"ATAD2"	6
"992"	"ATAD2B"	10
"993"	"ATAD3A"	2
"994"	"ATAD3B"	2
"995"	"ATAD3C"	1
"996"	"ATAD5"	20
"997"	"ATAT1"	2
"998"	"ATCAY"	3
"999"	"ATE1"	1
"1000"	"ATF1"	3
"1001"	"ATF2"	1
"1002"	"ATF4"	5
"1003"	"ATF5"	1
"1004"	"ATF6"	1
"1005"	"ATF6B"	2
"1006"	"ATF7"	3
"1007"	"ATF7IP"	7
"1008"	"ATF7IP2"	1
"1009"	"ATG13"	3
"1010"	"ATG14"	3
"1011"	"ATG16L1"	3
"1012"	"ATG2A"	4
"1013"	"ATG2B"	11
"1014"	"ATG4A"	2
"1015"	"ATG4C"	3
"1016"	"ATG4D"	4
"1017"	"ATG7"	1
"1018"	"ATG9A"	3
"1019"	"ATHL1"	1
"1020"	"ATIC"	5
"1021"	"ATL1"	2
"1022"	"ATL2"	1
"1023"	"ATL3"	2
"1024"	"ATM"	15
"1025"	"ATMIN"	5
"1026"	"ATN1"	12
"1027"	"ATOH1"	1
"1028"	"ATP10A"	23
"1029"	"ATP10B"	18
"1030"	"ATP10D"	5
"1031"	"ATP11A"	5
"1032"	"ATP11B"	4
"1033"	"ATP11C"	8
"1034"	"ATP12A"	8
"1035"	"ATP13A1"	2
"1036"	"ATP13A2"	2
"1037"	"ATP13A3"	13
"1038"	"ATP13A4"	21
"1039"	"ATP13A5"	8
"1040"	"ATP1A1"	4
"1041"	"ATP1A2"	9
"1042"	"ATP1A3"	9
"1043"	"ATP1A4"	4
"1044"	"ATP1B1"	2
"1045"	"ATP1B2"	2
"1046"	"ATP1B3"	3
"1047"	"ATP1B4"	3
"1048"	"ATP2A1"	6
"1049"	"ATP2A2"	6
"1050"	"ATP2A3"	7
"1051"	"ATP2B1"	6
"1052"	"ATP2B2"	6
"1053"	"ATP2B3"	12
"1054"	"ATP2B4"	6
"1055"	"ATP2C1"	7
"1056"	"ATP2C2"	6
"1057"	"ATP4A"	5
"1058"	"ATP4B"	2
"1059"	"ATP5A1"	1
"1060"	"ATP5B"	1
"1061"	"ATP5C1"	2
"1062"	"ATP5F1"	1
"1063"	"ATP5G1"	1
"1064"	"ATP5G3"	1
"1065"	"ATP5H"	1
"1066"	"ATP5L2"	1
"1067"	"ATP5S"	1
"1068"	"ATP6AP1"	2
"1069"	"ATP6AP2"	3
"1070"	"ATP6V0A1"	4
"1071"	"ATP6V0A2"	3
"1072"	"ATP6V0A4"	6
"1073"	"ATP6V0B"	1
"1074"	"ATP6V0C"	1
"1075"	"ATP6V0D1"	1
"1076"	"ATP6V0D2"	3
"1077"	"ATP6V1A"	1
"1078"	"ATP6V1B1"	3
"1079"	"ATP6V1B2"	4
"1080"	"ATP6V1C1"	3
"1081"	"ATP6V1C2"	2
"1082"	"ATP6V1D"	2
"1083"	"ATP6V1E1"	2
"1084"	"ATP6V1E2"	1
"1085"	"ATP6V1F"	1
"1086"	"ATP6V1G2"	1
"1087"	"ATP6V1G3"	3
"1088"	"ATP6V1H"	3
"1089"	"ATP7A"	10
"1090"	"ATP7B"	8
"1091"	"ATP8A1"	14
"1092"	"ATP8A2"	15
"1093"	"ATP8B1"	4
"1094"	"ATP8B2"	8
"1095"	"ATP8B3"	4
"1096"	"ATP8B4"	11
"1097"	"ATP9A"	4
"1098"	"ATP9B"	4
"1099"	"ATR"	23
"1100"	"ATRAID"	1
"1101"	"ATRIP"	4
"1102"	"ATRN"	9
"1103"	"ATRNL1"	21
"1104"	"ATRX"	28
"1105"	"ATXN1"	4
"1106"	"ATXN10"	4
"1107"	"ATXN2"	7
"1108"	"ATXN2L"	6
"1109"	"ATXN3"	6
"1110"	"ATXN3L"	1
"1111"	"ATXN7"	3
"1112"	"ATXN7L2"	4
"1113"	"ATXN7L3"	3
"1114"	"AUH"	1
"1115"	"AUNIP"	1
"1116"	"AUP1"	2
"1117"	"AURKA"	1
"1118"	"AURKAIP1"	1
"1119"	"AURKB"	2
"1120"	"AURKC"	6
"1121"	"AUTS2"	12
"1122"	"AVEN"	3
"1123"	"AVIL"	2
"1124"	"AVL9"	5
"1125"	"AVPR1A"	9
"1126"	"AVPR1B"	6
"1127"	"AVPR2"	1
"1128"	"AWAT1"	2
"1129"	"AWAT2"	1
"1130"	"AXDND1"	8
"1131"	"AXIN1"	10
"1132"	"AXIN2"	6
"1133"	"AXL"	6
"1134"	"AZGP1"	3
"1135"	"AZI2"	1
"1136"	"AZIN1"	5
"1137"	"AZIN2"	1
"1138"	"B2M"	7
"1139"	"B3GALNT1"	1
"1140"	"B3GALNT2"	1
"1141"	"B3GALT1"	1
"1142"	"B3GALT2"	1
"1143"	"B3GALT4"	3
"1144"	"B3GALT5"	1
"1145"	"B3GALT6"	1
"1146"	"B3GALTL"	2
"1147"	"B3GAT1"	2
"1148"	"B3GAT2"	1
"1149"	"B3GAT3"	5
"1150"	"B3GNT2"	1
"1151"	"B3GNT3"	5
"1152"	"B3GNT5"	2
"1153"	"B3GNT6"	2
"1154"	"B3GNT7"	2
"1155"	"B3GNT8"	3
"1156"	"B4GALNT1"	3
"1157"	"B4GALNT2"	2
"1158"	"B4GALNT3"	4
"1159"	"B4GALNT4"	5
"1160"	"B4GALT1"	1
"1161"	"B4GALT2"	3
"1162"	"B4GALT3"	1
"1163"	"B4GALT4"	2
"1164"	"B4GALT5"	3
"1165"	"B4GALT6"	3
"1166"	"B4GALT7"	1
"1167"	"B4GAT1"	2
"1168"	"B9D1"	1
"1169"	"B9D2"	1
"1170"	"BAALC"	1
"1171"	"BAAT"	2
"1172"	"BABAM1"	2
"1173"	"BACE1"	1
"1174"	"BACH1"	3
"1175"	"BACH2"	6
"1176"	"BAG1"	3
"1177"	"BAG2"	1
"1178"	"BAG3"	5
"1179"	"BAG4"	6
"1180"	"BAG5"	3
"1181"	"BAG6"	1
"1182"	"BAHCC1"	8
"1183"	"BAHD1"	1
"1184"	"BAIAP2"	1
"1185"	"BAIAP2L1"	3
"1186"	"BAIAP2L2"	1
"1187"	"BAIAP3"	6
"1188"	"BAK1"	1
"1189"	"BAMBI"	2
"1190"	"BANK1"	3
"1191"	"BANP"	5
"1192"	"BAP1"	1
"1193"	"BARD1"	8
"1194"	"BARHL1"	2
"1195"	"BARHL2"	5
"1196"	"BARX2"	1
"1197"	"BAZ1A"	6
"1198"	"BAZ1B"	4
"1199"	"BAZ2A"	5
"1200"	"BAZ2B"	12
"1201"	"BBOX1"	1
"1202"	"BBS10"	6
"1203"	"BBS12"	2
"1204"	"BBS2"	4
"1205"	"BBS4"	4
"1206"	"BBS5"	2
"1207"	"BBS7"	3
"1208"	"BBS9"	7
"1209"	"BBX"	7
"1210"	"BCAM"	1
"1211"	"BCAN"	11
"1212"	"BCAP29"	2
"1213"	"BCAP31"	2
"1214"	"BCAR1"	4
"1215"	"BCAR3"	6
"1216"	"BCAS1"	5
"1217"	"BCAS2"	3
"1218"	"BCAS3"	3
"1219"	"BCAS4"	1
"1220"	"BCAT1"	2
"1221"	"BCAT2"	1
"1222"	"BCCIP"	2
"1223"	"BCHE"	6
"1224"	"BCKDHA"	2
"1225"	"BCKDHB"	3
"1226"	"BCKDK"	5
"1227"	"BCL10"	1
"1228"	"BCL11A"	5
"1229"	"BCL11B"	3
"1230"	"BCL2"	1
"1231"	"BCL2A1"	2
"1232"	"BCL2L11"	1
"1233"	"BCL2L13"	2
"1234"	"BCL2L14"	2
"1235"	"BCL2L2"	1
"1236"	"BCL3"	2
"1237"	"BCL6"	6
"1238"	"BCL6B"	2
"1239"	"BCL9"	8
"1240"	"BCL9L"	5
"1241"	"BCLAF1"	3
"1242"	"BCO1"	3
"1243"	"BCO2"	2
"1244"	"BCOR"	8
"1245"	"BCORL1"	13
"1246"	"BCR"	3
"1247"	"BCS1L"	2
"1248"	"BDH2"	1
"1249"	"BDKRB1"	2
"1250"	"BDKRB2"	3
"1251"	"BDNF"	2
"1252"	"BDP1"	6
"1253"	"BECN1"	2
"1254"	"BEGAIN"	3
"1255"	"BEND2"	10
"1256"	"BEND3"	3
"1257"	"BEND4"	1
"1258"	"BEND5"	2
"1259"	"BEND6"	2
"1260"	"BEND7"	3
"1261"	"BEST2"	3
"1262"	"BEST3"	8
"1263"	"BEST4"	1
"1264"	"BET1"	1
"1265"	"BEX4"	1
"1266"	"BEX5"	2
"1267"	"BFSP1"	5
"1268"	"BFSP2"	4
"1269"	"BGN"	1
"1270"	"BHLHB9"	6
"1271"	"BHLHE22"	4
"1272"	"BHLHE23"	1
"1273"	"BHLHE40"	1
"1274"	"BHLHE41"	2
"1275"	"BHMT"	1
"1276"	"BHMT2"	5
"1277"	"BICC1"	12
"1278"	"BICD1"	10
"1279"	"BICD2"	8
"1280"	"BID"	3
"1281"	"BIK"	1
"1282"	"BIN1"	4
"1283"	"BIN2"	2
"1284"	"BIN3"	2
"1285"	"BIRC2"	3
"1286"	"BIRC3"	2
"1287"	"BIRC5"	1
"1288"	"BIRC6"	31
"1289"	"BIRC7"	2
"1290"	"BIRC8"	1
"1291"	"BIVM"	1
"1292"	"BLK"	4
"1293"	"BLM"	6
"1294"	"BLMH"	1
"1295"	"BLNK"	4
"1296"	"BLOC1S1"	1
"1297"	"BLOC1S3"	1
"1298"	"BLOC1S5-TXNDC5"	1
"1299"	"BLOC1S6"	2
"1300"	"BLVRA"	3
"1301"	"BLZF1"	4
"1302"	"BMI1"	6
"1303"	"BMP1"	4
"1304"	"BMP10"	2
"1305"	"BMP15"	3
"1306"	"BMP2"	4
"1307"	"BMP2K"	5
"1308"	"BMP3"	8
"1309"	"BMP4"	4
"1310"	"BMP5"	6
"1311"	"BMP6"	5
"1312"	"BMP7"	2
"1313"	"BMP8A"	1
"1314"	"BMP8B"	2
"1315"	"BMPER"	9
"1316"	"BMPR1B"	4
"1317"	"BMPR2"	6
"1318"	"BMS1"	7
"1319"	"BMX"	4
"1320"	"BNC1"	4
"1321"	"BNC2"	7
"1322"	"BNIP3"	1
"1323"	"BNIP3L"	1
"1324"	"BOC"	13
"1325"	"BOD1L1"	14
"1326"	"BOD1L2"	1
"1327"	"BOK"	1
"1328"	"BOLA1"	2
"1329"	"BOLL"	3
"1330"	"BOP1"	5
"1331"	"BORA"	5
"1332"	"BPHL"	1
"1333"	"BPI"	4
"1334"	"BPIFA1"	4
"1335"	"BPIFA2"	2
"1336"	"BPIFA3"	2
"1337"	"BPIFB1"	3
"1338"	"BPIFB2"	7
"1339"	"BPIFB3"	2
"1340"	"BPIFB4"	5
"1341"	"BPIFB6"	3
"1342"	"BPIFC"	1
"1343"	"BPNT1"	2
"1344"	"BPTF"	7
"1345"	"BRAF"	10
"1346"	"BRAP"	2
"1347"	"BRAT1"	1
"1348"	"BRCA1"	12
"1349"	"BRCA2"	20
"1350"	"BRCC3"	1
"1351"	"BRD1"	4
"1352"	"BRD3"	3
"1353"	"BRD4"	8
"1354"	"BRD7"	1
"1355"	"BRD8"	8
"1356"	"BRD9"	4
"1357"	"BRDT"	6
"1358"	"BRE"	2
"1359"	"BRF1"	5
"1360"	"BRF2"	5
"1361"	"BRI3"	1
"1362"	"BRICD5"	3
"1363"	"BRINP1"	14
"1364"	"BRINP2"	9
"1365"	"BRINP3"	20
"1366"	"BRIP1"	12
"1367"	"BRIX1"	2
"1368"	"BRK1"	1
"1369"	"BRMS1"	2
"1370"	"BROX"	2
"1371"	"BRPF1"	6
"1372"	"BRPF3"	8
"1373"	"BRS3"	3
"1374"	"BRSK1"	7
"1375"	"BRSK2"	3
"1376"	"BRWD1"	11
"1377"	"BRWD3"	23
"1378"	"BSCL2"	2
"1379"	"BSDC1"	4
"1380"	"BSG"	1
"1381"	"BSN"	15
"1382"	"BSND"	4
"1383"	"BSPRY"	4
"1384"	"BST1"	2
"1385"	"BSX"	9
"1386"	"BTAF1"	7
"1387"	"BTBD1"	2
"1388"	"BTBD10"	3
"1389"	"BTBD11"	2
"1390"	"BTBD16"	2
"1391"	"BTBD2"	4
"1392"	"BTBD3"	6
"1393"	"BTBD6"	4
"1394"	"BTBD7"	8
"1395"	"BTBD8"	6
"1396"	"BTBD9"	2
"1397"	"BTC"	3
"1398"	"BTD"	2
"1399"	"BTG1"	1
"1400"	"BTG2"	2
"1401"	"BTG3"	4
"1402"	"BTK"	5
"1403"	"BTLA"	2
"1404"	"BTN1A1"	7
"1405"	"BTN2A1"	2
"1406"	"BTN2A2"	4
"1407"	"BTN3A1"	4
"1408"	"BTN3A2"	2
"1409"	"BTN3A3"	8
"1410"	"BTNL2"	4
"1411"	"BTNL3"	6
"1412"	"BTNL8"	5
"1413"	"BTNL9"	4
"1414"	"BUB1"	5
"1415"	"BUB1B"	4
"1416"	"BUD13"	2
"1417"	"BVES"	1
"1418"	"BYSL"	2
"1419"	"BZRAP1"	7
"1420"	"BZW1"	2
"1421"	"BZW2"	1
"1422"	"C10ORF10"	4
"1423"	"C10ORF107"	2
"1424"	"C10ORF11"	3
"1425"	"C10ORF113"	2
"1426"	"C10ORF12"	13
"1427"	"C10ORF120"	3
"1428"	"C10ORF2"	3
"1429"	"C10ORF35"	1
"1430"	"C10ORF53"	4
"1431"	"C10ORF54"	1
"1432"	"C10ORF62"	1
"1433"	"C10ORF71"	7
"1434"	"C10ORF76"	3
"1435"	"C10ORF82"	1
"1436"	"C10ORF88"	4
"1437"	"C10ORF90"	2
"1438"	"C10ORF99"	1
"1439"	"C11ORF1"	2
"1440"	"C11ORF16"	3
"1441"	"C11ORF24"	2
"1442"	"C11ORF30"	8
"1443"	"C11ORF40"	2
"1444"	"C11ORF49"	1
"1445"	"C11ORF52"	1
"1446"	"C11ORF53"	2
"1447"	"C11ORF63"	2
"1448"	"C11ORF65"	1
"1449"	"C11ORF68"	3
"1450"	"C11ORF73"	1
"1451"	"C11ORF74"	1
"1452"	"C11ORF84"	4
"1453"	"C11ORF87"	4
"1454"	"C11ORF88"	1
"1455"	"C12ORF29"	1
"1456"	"C12ORF4"	7
"1457"	"C12ORF40"	6
"1458"	"C12ORF42"	4
"1459"	"C12ORF43"	3
"1460"	"C12ORF45"	1
"1461"	"C12ORF49"	1
"1462"	"C12ORF5"	1
"1463"	"C12ORF50"	2
"1464"	"C12ORF56"	2
"1465"	"C12ORF60"	2
"1466"	"C12ORF66"	2
"1467"	"C12ORF71"	4
"1468"	"C12ORF74"	4
"1469"	"C12ORF76"	1
"1470"	"C14ORF105"	2
"1471"	"C14ORF119"	1
"1472"	"C14ORF142"	1
"1473"	"C14ORF159"	2
"1474"	"C14ORF169"	1
"1475"	"C14ORF177"	1
"1476"	"C14ORF37"	4
"1477"	"C14ORF39"	4
"1478"	"C14ORF79"	4
"1479"	"C14ORF93"	4
"1480"	"C15ORF27"	5
"1481"	"C15ORF39"	6
"1482"	"C15ORF52"	2
"1483"	"C15ORF53"	1
"1484"	"C15ORF57"	2
"1485"	"C15ORF59"	2
"1486"	"C16ORF45"	2
"1487"	"C16ORF46"	1
"1488"	"C16ORF58"	2
"1489"	"C16ORF59"	2
"1490"	"C16ORF62"	4
"1491"	"C16ORF70"	1
"1492"	"C16ORF71"	4
"1493"	"C16ORF72"	2
"1494"	"C16ORF78"	4
"1495"	"C16ORF86"	1
"1496"	"C16ORF89"	3
"1497"	"C16ORF93"	1
"1498"	"C17ORF104"	3
"1499"	"C17ORF47"	2
"1500"	"C17ORF53"	2
"1501"	"C17ORF67"	1
"1502"	"C17ORF70"	3
"1503"	"C17ORF74"	9
"1504"	"C17ORF75"	1
"1505"	"C17ORF80"	2
"1506"	"C17ORF85"	1
"1507"	"C17ORF97"	2
"1508"	"C17ORF98"	1
"1509"	"C18ORF21"	3
"1510"	"C18ORF54"	1
"1511"	"C18ORF8"	1
"1512"	"C19ORF12"	2
"1513"	"C19ORF18"	3
"1514"	"C19ORF26"	1
"1515"	"C19ORF35"	2
"1516"	"C19ORF40"	3
"1517"	"C19ORF44"	3
"1518"	"C19ORF45"	1
"1519"	"C19ORF47"	2
"1520"	"C19ORF54"	1
"1521"	"C19ORF57"	4
"1522"	"C19ORF66"	2
"1523"	"C1GALT1"	3
"1524"	"C1GALT1C1"	2
"1525"	"C1ORF101"	3
"1526"	"C1ORF105"	2
"1527"	"C1ORF109"	1
"1528"	"C1ORF110"	2
"1529"	"C1ORF112"	6
"1530"	"C1ORF116"	1
"1531"	"C1ORF123"	1
"1532"	"C1ORF127"	2
"1533"	"C1ORF131"	1
"1534"	"C1ORF141"	1
"1535"	"C1ORF146"	2
"1536"	"C1ORF158"	2
"1537"	"C1ORF159"	3
"1538"	"C1ORF162"	2
"1539"	"C1ORF168"	7
"1540"	"C1ORF174"	1
"1541"	"C1ORF177"	2
"1542"	"C1ORF186"	2
"1543"	"C1ORF189"	1
"1544"	"C1ORF198"	5
"1545"	"C1ORF216"	3
"1546"	"C1ORF27"	1
"1547"	"C1ORF35"	3
"1548"	"C1ORF52"	1
"1549"	"C1ORF56"	3
"1550"	"C1ORF64"	3
"1551"	"C1ORF74"	1
"1552"	"C1ORF87"	5
"1553"	"C1ORF94"	4
"1554"	"C1QA"	2
"1555"	"C1QBP"	1
"1556"	"C1QC"	2
"1557"	"C1QL1"	1
"1558"	"C1QTNF1"	1
"1559"	"C1QTNF3"	4
"1560"	"C1QTNF4"	1
"1561"	"C1QTNF6"	1
"1562"	"C1QTNF7"	2
"1563"	"C1QTNF9"	1
"1564"	"C1QTNF9B"	2
"1565"	"C1R"	3
"1566"	"C1RL"	1
"1567"	"C1S"	6
"1568"	"C2"	1
"1569"	"C20ORF194"	7
"1570"	"C20ORF195"	2
"1571"	"C20ORF27"	2
"1572"	"C20ORF85"	1
"1573"	"C21ORF2"	1
"1574"	"C21ORF58"	2
"1575"	"C21ORF91"	4
"1576"	"C22ORF15"	1
"1577"	"C22ORF23"	1
"1578"	"C22ORF29"	2
"1579"	"C22ORF31"	1
"1580"	"C22ORF39"	1
"1581"	"C22ORF42"	3
"1582"	"C2CD2"	3
"1583"	"C2CD2L"	1
"1584"	"C2CD3"	11
"1585"	"C2CD4A"	1
"1586"	"C2CD4B"	1
"1587"	"C2CD5"	10
"1588"	"C2ORF15"	1
"1589"	"C2ORF16"	16
"1590"	"C2ORF43"	2
"1591"	"C2ORF44"	4
"1592"	"C2ORF47"	2
"1593"	"C2ORF57"	3
"1594"	"C2ORF61"	2
"1595"	"C2ORF68"	3
"1596"	"C2ORF71"	8
"1597"	"C2ORF73"	2
"1598"	"C2ORF76"	1
"1599"	"C2ORF78"	4
"1600"	"C2ORF80"	1
"1601"	"C2ORF82"	1
"1602"	"C2ORF83"	3
"1603"	"C2ORF88"	3
"1604"	"C3"	13
"1605"	"C3AR1"	5
"1606"	"C3ORF14"	1
"1607"	"C3ORF17"	4
"1608"	"C3ORF18"	1
"1609"	"C3ORF20"	4
"1610"	"C3ORF22"	1
"1611"	"C3ORF30"	7
"1612"	"C3ORF33"	2
"1613"	"C3ORF36"	1
"1614"	"C3ORF38"	1
"1615"	"C3ORF52"	1
"1616"	"C3ORF56"	3
"1617"	"C3ORF58"	1
"1618"	"C3ORF62"	3
"1619"	"C3ORF67"	2
"1620"	"C3ORF70"	1
"1621"	"C3ORF84"	1
"1622"	"C4A"	2
"1623"	"C4B"	2
"1624"	"C4BPA"	7
"1625"	"C4ORF17"	1
"1626"	"C4ORF19"	1
"1627"	"C4ORF22"	2
"1628"	"C4ORF26"	1
"1629"	"C4ORF27"	1
"1630"	"C4ORF29"	4
"1631"	"C4ORF32"	1
"1632"	"C4ORF33"	3
"1633"	"C4ORF36"	1
"1634"	"C4ORF45"	3
"1635"	"C4ORF50"	3
"1636"	"C5"	10
"1637"	"C5AR1"	1
"1638"	"C5AR2"	1
"1639"	"C5ORF15"	5
"1640"	"C5ORF22"	3
"1641"	"C5ORF24"	1
"1642"	"C5ORF34"	5
"1643"	"C5ORF38"	2
"1644"	"C5ORF42"	6
"1645"	"C5ORF46"	1
"1646"	"C5ORF51"	3
"1647"	"C5ORF56"	1
"1648"	"C5ORF58"	1
"1649"	"C6"	20
"1650"	"C6ORF1"	1
"1651"	"C6ORF10"	3
"1652"	"C6ORF106"	2
"1653"	"C6ORF118"	10
"1654"	"C6ORF120"	2
"1655"	"C6ORF136"	1
"1656"	"C6ORF15"	1
"1657"	"C6ORF165"	8
"1658"	"C6ORF203"	2
"1659"	"C6ORF222"	2
"1660"	"C6ORF25"	3
"1661"	"C6ORF47"	2
"1662"	"C6ORF58"	5
"1663"	"C6ORF62"	3
"1664"	"C6ORF89"	2
"1665"	"C7"	12
"1666"	"C7ORF25"	2
"1667"	"C7ORF26"	1
"1668"	"C7ORF31"	4
"1669"	"C7ORF33"	1
"1670"	"C7ORF34"	3
"1671"	"C7ORF43"	1
"1672"	"C7ORF49"	1
"1673"	"C7ORF50"	1
"1674"	"C7ORF55"	1
"1675"	"C7ORF55-LUC7L2"	4
"1676"	"C7ORF57"	4
"1677"	"C7ORF60"	7
"1678"	"C7ORF61"	2
"1679"	"C7ORF62"	6
"1680"	"C8A"	6
"1681"	"C8B"	8
"1682"	"C8G"	1
"1683"	"C8ORF22"	1
"1684"	"C8ORF31"	1
"1685"	"C8ORF33"	1
"1686"	"C8ORF34"	11
"1687"	"C8ORF37"	1
"1688"	"C8ORF4"	1
"1689"	"C8ORF44"	2
"1690"	"C8ORF46"	3
"1691"	"C8ORF58"	1
"1692"	"C8ORF59"	2
"1693"	"C8ORF74"	2
"1694"	"C8ORF86"	1
"1695"	"C9"	14
"1696"	"C9ORF114"	1
"1697"	"C9ORF117"	1
"1698"	"C9ORF131"	7
"1699"	"C9ORF135"	9
"1700"	"C9ORF152"	2
"1701"	"C9ORF153"	1
"1702"	"C9ORF156"	1
"1703"	"C9ORF171"	1
"1704"	"C9ORF172"	1
"1705"	"C9ORF173"	1
"1706"	"C9ORF24"	1
"1707"	"C9ORF3"	8
"1708"	"C9ORF40"	1
"1709"	"C9ORF41"	3
"1710"	"C9ORF43"	2
"1711"	"C9ORF50"	1
"1712"	"C9ORF64"	1
"1713"	"C9ORF66"	1
"1714"	"C9ORF84"	10
"1715"	"C9ORF89"	1
"1716"	"C9ORF9"	1
"1717"	"C9ORF91"	2
"1718"	"CA1"	1
"1719"	"CA10"	6
"1720"	"CA11"	1
"1721"	"CA12"	2
"1722"	"CA14"	2
"1723"	"CA3"	4
"1724"	"CA4"	5
"1725"	"CA5A"	1
"1726"	"CA6"	3
"1727"	"CA7"	1
"1728"	"CA8"	5
"1729"	"CA9"	1
"1730"	"CAB39L"	2
"1731"	"CABIN1"	14
"1732"	"CABLES1"	1
"1733"	"CABLES2"	2
"1734"	"CABP1"	2
"1735"	"CABP4"	2
"1736"	"CABP5"	2
"1737"	"CABP7"	1
"1738"	"CABS1"	4
"1739"	"CABYR"	1
"1740"	"CACFD1"	1
"1741"	"CACHD1"	8
"1742"	"CACNA1A"	9
"1743"	"CACNA1B"	12
"1744"	"CACNA1C"	18
"1745"	"CACNA1D"	18
"1746"	"CACNA1E"	20
"1747"	"CACNA1F"	10
"1748"	"CACNA1G"	18
"1749"	"CACNA1H"	9
"1750"	"CACNA1I"	11
"1751"	"CACNA1S"	12
"1752"	"CACNA2D1"	18
"1753"	"CACNA2D2"	2
"1754"	"CACNA2D3"	1
"1755"	"CACNA2D4"	6
"1756"	"CACNB1"	3
"1757"	"CACNB2"	6
"1758"	"CACNB3"	2
"1759"	"CACNB4"	2
"1760"	"CACNG1"	1
"1761"	"CACNG2"	2
"1762"	"CACNG3"	3
"1763"	"CACNG4"	5
"1764"	"CACNG5"	3
"1765"	"CACNG6"	4
"1766"	"CACNG7"	5
"1767"	"CACNG8"	7
"1768"	"CACTIN"	3
"1769"	"CACUL1"	1
"1770"	"CACYBP"	5
"1771"	"CAD"	3
"1772"	"CADM1"	4
"1773"	"CADM2"	8
"1774"	"CADM3"	4
"1775"	"CADM4"	5
"1776"	"CADPS"	5
"1777"	"CADPS2"	10
"1778"	"CAGE1"	3
"1779"	"CALB1"	4
"1780"	"CALB2"	3
"1781"	"CALCA"	2
"1782"	"CALCB"	2
"1783"	"CALCOCO1"	4
"1784"	"CALCR"	4
"1785"	"CALCRL"	3
"1786"	"CALHM2"	2
"1787"	"CALM1"	1
"1788"	"CALM2"	2
"1789"	"CALM3"	2
"1790"	"CALML3"	1
"1791"	"CALML4"	1
"1792"	"CALN1"	2
"1793"	"CALU"	1
"1794"	"CAMK1"	1
"1795"	"CAMK1D"	3
"1796"	"CAMK1G"	1
"1797"	"CAMK2A"	2
"1798"	"CAMK2B"	3
"1799"	"CAMK2D"	2
"1800"	"CAMK2G"	1
"1801"	"CAMKK1"	1
"1802"	"CAMKK2"	2
"1803"	"CAMKMT"	2
"1804"	"CAMKV"	2
"1805"	"CAMSAP1"	2
"1806"	"CAMSAP2"	7
"1807"	"CAMSAP3"	3
"1808"	"CAMTA1"	14
"1809"	"CAMTA2"	6
"1810"	"CAND1"	9
"1811"	"CAND2"	1
"1812"	"CANT1"	2
"1813"	"CANX"	2
"1814"	"CAP1"	5
"1815"	"CAP2"	2
"1816"	"CAPN1"	2
"1817"	"CAPN10"	3
"1818"	"CAPN11"	3
"1819"	"CAPN12"	6
"1820"	"CAPN13"	5
"1821"	"CAPN15"	7
"1822"	"CAPN2"	3
"1823"	"CAPN3"	4
"1824"	"CAPN5"	2
"1825"	"CAPN6"	8
"1826"	"CAPN7"	2
"1827"	"CAPN9"	5
"1828"	"CAPNS1"	2
"1829"	"CAPNS2"	2
"1830"	"CAPRIN1"	5
"1831"	"CAPRIN2"	12
"1832"	"CAPS2"	3
"1833"	"CAPSL"	3
"1834"	"CAPZA1"	3
"1835"	"CAPZA3"	3
"1836"	"CAPZB"	4
"1837"	"CARD10"	5
"1838"	"CARD11"	12
"1839"	"CARD16"	1
"1840"	"CARD17"	1
"1841"	"CARD6"	14
"1842"	"CARD8"	2
"1843"	"CARD9"	2
"1844"	"CARF"	5
"1845"	"CARKD"	2
"1846"	"CARM1"	4
"1847"	"CARNS1"	3
"1848"	"CARS"	3
"1849"	"CARTPT"	1
"1850"	"CASC1"	8
"1851"	"CASC10"	1
"1852"	"CASC3"	3
"1853"	"CASC4"	1
"1854"	"CASC5"	14
"1855"	"CASD1"	4
"1856"	"CASK"	5
"1857"	"CASKIN1"	7
"1858"	"CASKIN2"	5
"1859"	"CASP1"	1
"1860"	"CASP10"	2
"1861"	"CASP14"	1
"1862"	"CASP2"	4
"1863"	"CASP3"	2
"1864"	"CASP4"	1
"1865"	"CASP5"	5
"1866"	"CASP6"	5
"1867"	"CASP7"	2
"1868"	"CASP8"	60
"1869"	"CASP8AP2"	10
"1870"	"CASQ1"	4
"1871"	"CASQ2"	4
"1872"	"CASR"	8
"1873"	"CASS4"	3
"1874"	"CAST"	1
"1875"	"CASZ1"	12
"1876"	"CAT"	4
"1877"	"CATIP"	2
"1878"	"CATSPER1"	7
"1879"	"CATSPER2"	5
"1880"	"CATSPER3"	3
"1881"	"CATSPER4"	1
"1882"	"CATSPERB"	6
"1883"	"CATSPERD"	12
"1884"	"CATSPERG"	6
"1885"	"CBFA2T2"	6
"1886"	"CBFA2T3"	4
"1887"	"CBL"	3
"1888"	"CBLB"	7
"1889"	"CBLC"	1
"1890"	"CBLL1"	3
"1891"	"CBLN2"	3
"1892"	"CBLN4"	4
"1893"	"CBR4"	1
"1894"	"CBWD1"	2
"1895"	"CBWD2"	1
"1896"	"CBWD5"	3
"1897"	"CBWD7"	3
"1898"	"CBX1"	2
"1899"	"CBX2"	5
"1900"	"CBX3"	1
