"types"	"counts"
"4100"	"DEFA3"	12
"4101"	"DEFA4"	12
"4102"	"DEFA5"	12
"4103"	"DEFA6"	12
"4104"	"DEFB1"	13
"4105"	"DEFB103A"	12
"4106"	"DEFB103B"	12
"4107"	"DEFB104A"	12
"4108"	"DEFB104B"	12
"4109"	"DEFB105A"	12
"4110"	"DEFB105B"	12
"4111"	"DEFB106A"	12
"4112"	"DEFB106B"	12
"4113"	"DEFB107A"	12
"4114"	"DEFB107B"	12
"4115"	"DEFB108B"	41
"4116"	"DEFB109P1"	11
"4117"	"DEFB109P1B"	12
"4118"	"DEFB110"	4
"4119"	"DEFB112"	4
"4120"	"DEFB113"	4
"4121"	"DEFB114"	4
"4122"	"DEFB115"	13
"4123"	"DEFB116"	13
"4124"	"DEFB118"	13
"4125"	"DEFB119"	13
"4126"	"DEFB121"	14
"4127"	"DEFB122"	13
"4128"	"DEFB123"	13
"4129"	"DEFB124"	13
"4130"	"DEFB125"	1
"4131"	"DEFB126"	1
"4132"	"DEFB127"	1
"4133"	"DEFB128"	1
"4134"	"DEFB129"	1
"4135"	"DEFB130"	11
"4136"	"DEFB131"	4
"4137"	"DEFB132"	1
"4138"	"DEFB133"	4
"4139"	"DEFB134"	11
"4140"	"DEFB135"	11
"4141"	"DEFB136"	11
"4142"	"DEFB4A"	12
"4143"	"DEFB4B"	12
"4144"	"DEFT1P"	12
"4145"	"DEFT1P2"	12
"4146"	"DEGS1"	3
"4147"	"DEGS2"	8
"4148"	"DEK"	3
"4149"	"DEM1"	5
"4150"	"DENND1A"	7
"4151"	"DENND1B"	4
"4152"	"DENND1C"	2
"4153"	"DENND2A"	6
"4154"	"DENND2C"	9
"4155"	"DENND2D"	3
"4156"	"DENND3"	33
"4157"	"DENND4B"	5
"4158"	"DENND4C"	7
"4159"	"DENND5A"	1
"4160"	"DENND5B"	7
"4161"	"DENND6A"	2
"4162"	"DEPDC1"	2
"4163"	"DEPDC1B"	3
"4164"	"DEPDC4"	1
"4165"	"DEPDC5"	2
"4166"	"DEPDC7"	3
"4167"	"DEPTOR"	25
"4168"	"DERA"	4
"4169"	"DERL1"	27
"4170"	"DERL3"	5
"4171"	"DES"	5
"4172"	"DET1"	2
"4173"	"DEXI"	2
"4174"	"DFFA"	1
"4175"	"DFFB"	1
"4176"	"DFNA5"	4
"4177"	"DFNB31"	6
"4178"	"DFNB59"	11
"4179"	"DGAT1"	31
"4180"	"DGAT2"	14
"4181"	"DGAT2L6"	3
"4182"	"DGCR10"	5
"4183"	"DGCR11"	5
"4184"	"DGCR14"	5
"4185"	"DGCR2"	5
"4186"	"DGCR5"	5
"4187"	"DGCR6"	5
"4188"	"DGCR6L"	5
"4189"	"DGCR8"	5
"4190"	"DGCR9"	5
"4191"	"DGKA"	2
"4192"	"DGKB"	7
"4193"	"DGKD"	3
"4194"	"DGKE"	3
"4195"	"DGKG"	56
"4196"	"DGKH"	3
"4197"	"DGKI"	7
"4198"	"DGKK"	13
"4199"	"DGKQ"	9
"4200"	"DGKZ"	8
"4201"	"DGUOK"	2
"4202"	"DHCR24"	1
"4203"	"DHCR7"	54
"4204"	"DHDH"	1
"4205"	"DHFR"	1
"4206"	"DHFRL1"	10
"4207"	"DHH"	1
"4208"	"DHODH"	3
"4209"	"DHPS"	4
"4210"	"DHRS1"	5
"4211"	"DHRS11"	1
"4212"	"DHRS12"	3
"4213"	"DHRS13"	2
"4214"	"DHRS2"	3
"4215"	"DHRS3"	1
"4216"	"DHRS4"	4
"4217"	"DHRS4L1"	4
"4218"	"DHRS4L2"	3
"4219"	"DHRS7"	5
"4220"	"DHRS7B"	3
"4221"	"DHRS9"	6
"4222"	"DHRSX"	18
"4223"	"DHTKD1"	1
"4224"	"DHX15"	3
"4225"	"DHX16"	5
"4226"	"DHX29"	4
"4227"	"DHX30"	2
"4228"	"DHX32"	2
"4229"	"DHX35"	1
"4230"	"DHX36"	43
"4231"	"DHX37"	2
"4232"	"DHX38"	3
"4233"	"DHX40"	1
"4234"	"DHX57"	4
"4235"	"DHX58"	2
"4236"	"DHX8"	2
"4237"	"DHX9"	4
"4238"	"DIAPH1"	1
"4239"	"DIAPH2"	6
"4240"	"DIAPH3"	3
"4241"	"DICER1"	6
"4242"	"DICER1-AS1"	7
"4243"	"DIEXF"	3
"4244"	"DIMT1"	3
"4245"	"DIO1"	1
"4246"	"DIO2"	3
"4247"	"DIO3"	7
"4248"	"DIO3OS"	7
"4249"	"DIP2A"	3
"4250"	"DIP2B"	1
"4251"	"DIP2C"	1
"4252"	"DIRAS1"	2
"4253"	"DIRAS2"	4
"4254"	"DIRAS3"	2
"4255"	"DIRC1"	9
"4256"	"DIRC2"	9
"4257"	"DIRC3"	6
"4258"	"DIS3"	12
"4259"	"DIS3L2"	4
"4260"	"DISC1"	4
"4261"	"DISC2"	4
"4262"	"DISP1"	4
"4263"	"DIXDC1"	7
"4264"	"DKC1"	10
"4265"	"DKFZP434A062"	7
"4266"	"DKFZP434H168"	2
"4267"	"DKFZP434I0714"	3
"4268"	"DKFZP434K028"	4
"4269"	"DKFZP434L187"	2
"4270"	"DKFZP434L192"	21
"4271"	"DKFZP451B082"	1
"4272"	"DKFZP564C196"	5
"4273"	"DKFZP566F0947"	4
"4274"	"DKFZP586I1420"	5
"4275"	"DKFZP686D0853"	5
"4276"	"DKFZP686I15217"	3
"4277"	"DKFZP686K1684"	2
"4278"	"DKFZP761E198"	12
"4279"	"DKFZP779M0652"	8
"4280"	"DKK1"	5
"4281"	"DKK3"	1
"4282"	"DKK4"	14
"4283"	"DKKL1"	1
"4284"	"DLAT"	6
"4285"	"DLC1"	11
"4286"	"DLD"	10
"4287"	"DLEC1"	3
"4288"	"DLEU1"	3
"4289"	"DLEU2"	3
"4290"	"DLEU2L"	2
"4291"	"DLEU7"	3
"4292"	"DLG1"	51
"4293"	"DLG2"	12
"4294"	"DLG3"	3
"4295"	"DLG5"	2
"4296"	"DLGAP1"	13
"4297"	"DLGAP2"	16
"4298"	"DLGAP3"	1
"4299"	"DLGAP4"	5
"4300"	"DLGAP5"	6
"4301"	"DLK1"	10
"4302"	"DLK2"	6
"4303"	"DLL1"	3
"4304"	"DLL3"	5
"4305"	"DLST"	4
"4306"	"DLX1"	11
"4307"	"DLX2"	11
"4308"	"DLX3"	1
"4309"	"DLX4"	1
"4310"	"DLX5"	16
"4311"	"DLX6"	16
"4312"	"DLX6-AS1"	16
"4313"	"DMAP1"	4
"4314"	"DMBT1"	2
"4315"	"DMBX1"	2
"4316"	"DMD"	13
"4317"	"DMGDH"	1
"4318"	"DMKN"	4
"4319"	"DMP1"	3
"4320"	"DMRT1"	19
"4321"	"DMRT2"	19
"4322"	"DMRT3"	19
"4323"	"DMRTA1"	29
"4324"	"DMRTA2"	1
"4325"	"DMRTB1"	1
"4326"	"DMRTC1"	3
"4327"	"DMRTC1B"	3
"4328"	"DMTF1"	12
"4329"	"DMXL1"	3
"4330"	"DMXL2"	1
"4331"	"DNA2"	2
"4332"	"DNAAF1"	2
"4333"	"DNAAF2"	5
"4334"	"DNAAF3"	2
"4335"	"DNAH1"	3
"4336"	"DNAH10"	1
"4337"	"DNAH11"	6
"4338"	"DNAH12"	2
"4339"	"DNAH14"	4
"4340"	"DNAH17"	1
"4341"	"DNAH2"	2
"4342"	"DNAH3"	1
"4343"	"DNAH5"	18
"4344"	"DNAH6"	1
"4345"	"DNAH7"	6
"4346"	"DNAH8"	2
"4347"	"DNAI1"	16
"4348"	"DNAI2"	1
"4349"	"DNAJA1"	9
"4350"	"DNAJA1P5"	3
"4351"	"DNAJA2"	4
"4352"	"DNAJA3"	1
"4353"	"DNAJA4"	1
"4354"	"DNAJB1"	4
"4355"	"DNAJB11"	56
"4356"	"DNAJB12"	3
"4357"	"DNAJB13"	15
"4358"	"DNAJB2"	5
"4359"	"DNAJB3"	3
"4360"	"DNAJB4"	1
"4361"	"DNAJB5"	16
"4362"	"DNAJB6"	5
"4363"	"DNAJB8"	10
"4364"	"DNAJB8-AS1"	10
"4365"	"DNAJB9"	12
"4366"	"DNAJC1"	1
"4367"	"DNAJC10"	7
"4368"	"DNAJC11"	1
"4369"	"DNAJC12"	2
"4370"	"DNAJC13"	20
"4371"	"DNAJC14"	2
"4372"	"DNAJC15"	3
"4373"	"DNAJC16"	2
"4374"	"DNAJC18"	1
"4375"	"DNAJC19"	59
"4376"	"DNAJC2"	15
"4377"	"DNAJC21"	15
"4378"	"DNAJC22"	1
"4379"	"DNAJC24"	2
"4380"	"DNAJC25"	6
"4381"	"DNAJC25-GNG10"	6
"4382"	"DNAJC27"	2
"4383"	"DNAJC27-AS1"	2
"4384"	"DNAJC28"	2
"4385"	"DNAJC3"	6
"4386"	"DNAJC30"	5
"4387"	"DNAJC4"	7
"4388"	"DNAJC5"	1
"4389"	"DNAJC5B"	11
"4390"	"DNAJC5G"	2
"4391"	"DNAJC6"	1
"4392"	"DNAJC7"	2
"4393"	"DNAJC9"	2
"4394"	"DNAL1"	3
"4395"	"DNALI1"	3
"4396"	"DNASE1"	1
"4397"	"DNASE1L1"	10
"4398"	"DNASE1L2"	1
"4399"	"DNASE1L3"	3
"4400"	"DNASE2"	5
"4401"	"DNASE2B"	1
"4402"	"DND1"	1
"4403"	"DNER"	3
"4404"	"DNHD1"	1
"4405"	"DNLZ"	7
"4406"	"DNM1"	5
"4407"	"DNM1L"	7
"4408"	"DNM1P41"	2
"4409"	"DNM1P46"	4
"4410"	"DNM2"	5
"4411"	"DNM3"	4
"4412"	"DNM3OS"	4
"4413"	"DNMT1"	5
"4414"	"DNMT3A"	2
"4415"	"DNMT3B"	8
"4416"	"DNMT3L"	1
"4417"	"DNPEP"	5
"4418"	"DNPH1"	6
"4419"	"DNTTIP1"	2
"4420"	"DNTTIP2"	1
"4421"	"DOC2A"	2
"4422"	"DOC2GP"	22
"4423"	"DOCK1"	2
"4424"	"DOCK10"	5
"4425"	"DOCK11"	8
"4426"	"DOCK2"	1
"4427"	"DOCK3"	2
"4428"	"DOCK4"	5
"4429"	"DOCK5"	9
"4430"	"DOCK6"	6
"4431"	"DOCK7"	1
"4432"	"DOCK8"	20
"4433"	"DOCK9"	4
"4434"	"DOHH"	2
"4435"	"DOK1"	2
"4436"	"DOK2"	9
"4437"	"DOK3"	1
"4438"	"DOK4"	2
"4439"	"DOK5"	1
"4440"	"DOK6"	14
"4441"	"DOK7"	4
"4442"	"DOLK"	5
"4443"	"DOLPP1"	7
"4444"	"DOM3Z"	5
"4445"	"DONSON"	2
"4446"	"DOPEY1"	1
"4447"	"DOPEY2"	1
"4448"	"DOT1L"	3
"4449"	"DPAGT1"	3
"4450"	"DPCR1"	5
"4451"	"DPEP1"	5
"4452"	"DPEP2"	3
"4453"	"DPEP3"	3
"4454"	"DPF1"	4
"4455"	"DPF2"	12
"4456"	"DPF3"	3
"4457"	"DPH2"	3
"4458"	"DPH3"	3
"4459"	"DPH5"	3
"4460"	"DPM1"	1
"4461"	"DPM2"	5
"4462"	"DPM3"	5
"4463"	"DPP10"	2
"4464"	"DPP3"	19
"4465"	"DPP4"	2
"4466"	"DPP6"	5
"4467"	"DPP7"	5
"4468"	"DPP9"	3
"4469"	"DPPA2"	7
"4470"	"DPPA3"	6
"4471"	"DPPA4"	7
"4472"	"DPPA5"	2
"4473"	"DPRX"	1
"4474"	"DPRXP4"	1
"4475"	"DPT"	4
"4476"	"DPY19L1"	2
"4477"	"DPY19L1P1"	4
"4478"	"DPY19L2"	5
"4479"	"DPY19L2P1"	2
"4480"	"DPY19L2P2"	16
"4481"	"DPY19L2P3"	5
"4482"	"DPY19L2P4"	14
"4483"	"DPY19L3"	5
"4484"	"DPY19L4"	11
"4485"	"DPY30"	2
"4486"	"DPYD"	2
"4487"	"DPYS"	17
"4488"	"DPYSL2"	9
"4489"	"DPYSL3"	1
"4490"	"DPYSL4"	2
"4491"	"DPYSL5"	2
"4492"	"DQX1"	2
"4493"	"DR1"	1
"4494"	"DRAM1"	1
"4495"	"DRAM2"	3
"4496"	"DRAP1"	17
"4497"	"DRAXIN"	1
"4498"	"DRC1"	2
"4499"	"DRD1"	2
"4500"	"DRD2"	5
"4501"	"DRD3"	10
"4502"	"DRD4"	1
"4503"	"DRD5"	4
"4504"	"DRG1"	2
"4505"	"DRG2"	1
"4506"	"DRGX"	4
"4507"	"DROSHA"	15
"4508"	"DRP2"	5
"4509"	"DSC1"	4
"4510"	"DSC2"	4
"4511"	"DSC3"	6
"4512"	"DSCAM"	1
"4513"	"DSCAM-AS1"	1
"4514"	"DSCAML1"	4
"4515"	"DSCC1"	24
"4516"	"DSCR10"	1
"4517"	"DSCR3"	2
"4518"	"DSCR4"	1
"4519"	"DSCR6"	2
"4520"	"DSCR8"	1
"4521"	"DSCR9"	2
"4522"	"DSE"	3
"4523"	"DSEL"	14
"4524"	"DSG1"	4
"4525"	"DSG2"	4
"4526"	"DSG3"	4
"4527"	"DSG4"	4
"4528"	"DSN1"	4
"4529"	"DSP"	4
"4530"	"DSPP"	3
"4531"	"DST"	9
"4532"	"DSTN"	1
"4533"	"DSTNP2"	7
"4534"	"DSTYK"	4
"4535"	"DTD1"	2
"4536"	"DTHD1"	1
"4537"	"DTL"	3
"4538"	"DTNA"	4
"4539"	"DTNB"	2
"4540"	"DTNBP1"	3
"4541"	"DTWD1"	1
"4542"	"DTWD2"	2
"4543"	"DTX2"	7
"4544"	"DTX2P1-UPK3BP1-PMS2P11"	7
"4545"	"DTX3"	2
"4546"	"DTX3L"	9
"4547"	"DTX4"	4
"4548"	"DTYMK"	7
"4549"	"DUOX1"	1
"4550"	"DUOX2"	1
"4551"	"DUOXA1"	1
"4552"	"DUOXA2"	1
"4553"	"DUPD1"	2
"4554"	"DUS1L"	3
"4555"	"DUS2L"	3
"4556"	"DUS3L"	3
"4557"	"DUS4L"	10
"4558"	"DUSP1"	1
"4559"	"DUSP10"	4
"4560"	"DUSP11"	3
"4561"	"DUSP12"	5
"4562"	"DUSP13"	2
"4563"	"DUSP14"	2
"4564"	"DUSP15"	9
"4565"	"DUSP16"	4
"4566"	"DUSP18"	2
"4567"	"DUSP19"	7
"4568"	"DUSP2"	2
"4569"	"DUSP21"	16
"4570"	"DUSP22"	4
"4571"	"DUSP23"	7
"4572"	"DUSP26"	16
"4573"	"DUSP27"	5
"4574"	"DUSP28"	7
"4575"	"DUSP3"	2
"4576"	"DUSP4"	12
"4577"	"DUSP5"	2
"4578"	"DUSP5P"	4
"4579"	"DUSP6"	2
"4580"	"DUSP7"	2
"4581"	"DUSP8"	2
"4582"	"DUSP9"	10
"4583"	"DUT"	1
"4584"	"DUX2"	4
"4585"	"DUX4"	4
"4586"	"DUX4L2"	4
"4587"	"DUX4L3"	4
"4588"	"DUX4L4"	11
"4589"	"DUX4L5"	4
"4590"	"DUX4L6"	4
"4591"	"DUX4L7"	2
"4592"	"DUXA"	3
"4593"	"DVL1"	2
"4594"	"DVL3"	60
"4595"	"DYDC1"	1
"4596"	"DYDC2"	1
"4597"	"DYM"	6
"4598"	"DYNC1H1"	8
"4599"	"DYNC1I1"	15
"4600"	"DYNC1I2"	8
"4601"	"DYNC1LI1"	3
"4602"	"DYNC1LI2"	3
"4603"	"DYNC2H1"	21
"4604"	"DYNC2LI1"	2
"4605"	"DYNLL1"	1
"4606"	"DYNLL2"	1
"4607"	"DYNLRB1"	11
"4608"	"DYNLRB2"	1
"4609"	"DYNLT3"	13
"4610"	"DYRK1A"	1
"4611"	"DYRK1B"	5
"4612"	"DYRK2"	16
"4613"	"DYRK3"	4
"4614"	"DYRK4"	9
"4615"	"DYSF"	2
"4616"	"DYTN"	5
"4617"	"DYX1C1-CCPG1"	1
"4618"	"DZANK1"	3
"4619"	"DZANK1-AS1"	3
"4620"	"DZIP1"	4
"4621"	"DZIP1L"	31
"4622"	"DZIP3"	9
"4623"	"E2F1"	13
"4624"	"E2F3"	4
"4625"	"E2F4"	3
"4626"	"E2F5"	13
"4627"	"E2F6"	1
"4628"	"E2F8"	1
"4629"	"E4F1"	1
"4630"	"EAF1"	4
"4631"	"EAF2"	9
"4632"	"EAPP"	2
"4633"	"EARS2"	2
"4634"	"EBAG9"	21
"4635"	"EBF1"	1
"4636"	"EBF2"	9
"4637"	"EBF3"	2
"4638"	"EBF4"	1
"4639"	"EBI3"	3
"4640"	"EBLN1"	2
"4641"	"EBLN2"	6
"4642"	"EBNA1BP2"	3
"4643"	"EBP"	14
"4644"	"EBPL"	3
"4645"	"ECD"	2
"4646"	"ECE2"	56
"4647"	"ECEL1"	3
"4648"	"ECEL1P2"	3
"4649"	"ECH1"	4
"4650"	"ECHDC1"	4
"4651"	"ECHDC2"	1
"4652"	"ECHS1"	3
"4653"	"ECI1"	1
"4654"	"ECI2"	3
"4655"	"ECM1"	8
"4656"	"ECM2"	6
"4657"	"ECRP"	6
"4658"	"ECSCR"	1
"4659"	"ECSIT"	6
"4660"	"ECT2"	57
"4661"	"ECT2L"	4
"4662"	"EDA"	3
"4663"	"EDA2R"	3
"4664"	"EDAR"	1
"4665"	"EDARADD"	3
"4666"	"EDC4"	3
"4667"	"EDDM3A"	5
"4668"	"EDDM3B"	5
"4669"	"EDEM1"	3
"4670"	"EDEM2"	7
"4671"	"EDEM3"	6
"4672"	"EDF1"	6
"4673"	"EDIL3"	1
"4674"	"EDN1"	2
"4675"	"EDN2"	5
"4676"	"EDNRA"	2
"4677"	"EDNRB"	9
"4678"	"EED"	12
"4679"	"EEF1A1"	2
"4680"	"EEF1B2"	5
"4681"	"EEF1D"	32
"4682"	"EEF1DP3"	1
"4683"	"EEF1E1"	4
"4684"	"EEF1E1-MUTED"	4
"4685"	"EEF1G"	6
"4686"	"EEF2"	4
"4687"	"EEF2K"	2
"4688"	"EEFSEC"	10
"4689"	"EEPD1"	2
"4690"	"EFCAB1"	19
"4691"	"EFCAB10"	11
"4692"	"EFCAB11"	6
"4693"	"EFCAB12"	12
"4694"	"EFCAB13"	2
"4695"	"EFCAB14"	2
"4696"	"EFCAB2"	4
"4697"	"EFCAB3"	1
"4698"	"EFCAB4A"	2
"4699"	"EFCAB4B"	8
"4700"	"EFCAB7"	2
"4701"	"EFCAB9"	1
"4702"	"EFCC1"	12
"4703"	"EFEMP1"	3
"4704"	"EFEMP2"	12
"4705"	"EFHB"	2
"4706"	"EFHC1"	8
"4707"	"EFHC2"	16
"4708"	"EFHD1"	3
"4709"	"EFHD2"	2
"4710"	"EFNA1"	5
"4711"	"EFNA2"	3
"4712"	"EFNA3"	5
"4713"	"EFNA4"	5
"4714"	"EFNA5"	3
"4715"	"EFNB1"	5
"4716"	"EFNB2"	5
"4717"	"EFNB3"	2
"4718"	"EFR3A"	30
"4719"	"EFR3B"	2
"4720"	"EFS"	3
"4721"	"EFTUD1"	2
"4722"	"EFTUD2"	1
"4723"	"EGFEM1P"	56
"4724"	"EGFL6"	14
"4725"	"EGFL7"	9
"4726"	"EGFL8"	5
"4727"	"EGFLAM"	16
"4728"	"EGFLAM-AS4"	16
"4729"	"EGFR"	32
"4730"	"EGLN1"	4
"4731"	"EGLN2"	2
"4732"	"EGLN3"	3
"4733"	"EGOT"	5
"4734"	"EGR1"	1
"4735"	"EGR2"	2
"4736"	"EGR3"	9
"4737"	"EGR4"	2
"4738"	"EHBP1"	5
"4739"	"EHBP1L1"	12
"4740"	"EHD1"	12
"4741"	"EHD2"	1
"4742"	"EHD3"	2
"4743"	"EHF"	9
"4744"	"EHHADH"	56
"4745"	"EHMT1"	5
"4746"	"EHMT2"	5
"4747"	"EI24"	5
"4748"	"EID1"	1
"4749"	"EID2"	5
"4750"	"EID2B"	5
"4751"	"EIF1"	2
"4752"	"EIF1AD"	16
"4753"	"EIF1AX"	12
"4754"	"EIF1B"	2
"4755"	"EIF2A"	43
"4756"	"EIF2AK1"	6
"4757"	"EIF2AK2"	2
"4758"	"EIF2AK3"	1
"4759"	"EIF2AK4"	1
"4760"	"EIF2B1"	2
"4761"	"EIF2B2"	4
"4762"	"EIF2B3"	2
"4763"	"EIF2B4"	2
"4764"	"EIF2B5"	60
"4765"	"EIF2D"	4
"4766"	"EIF2S1"	5
"4767"	"EIF2S2"	11
"4768"	"EIF2S3"	15
"4769"	"EIF3A"	2
"4770"	"EIF3B"	7
"4771"	"EIF3C"	3
"4772"	"EIF3CL"	3
"4773"	"EIF3D"	1
"4774"	"EIF3E"	19
"4775"	"EIF3F"	1
"4776"	"EIF3G"	5
"4777"	"EIF3H"	23
"4778"	"EIF3I"	1
"4779"	"EIF3IP1"	12
"4780"	"EIF3K"	4
"4781"	"EIF3M"	2
"4782"	"EIF4A1"	1
"4783"	"EIF4A2"	55
"4784"	"EIF4A3"	1
"4785"	"EIF4B"	2
"4786"	"EIF4E1B"	1
"4787"	"EIF4E2"	3
"4788"	"EIF4E3"	5
"4789"	"EIF4EBP1"	28
"4790"	"EIF4EBP2"	2
"4791"	"EIF4EBP3"	1
"4792"	"EIF4ENIF1"	2
"4793"	"EIF4G1"	55
"4794"	"EIF4G2"	1
"4795"	"EIF4G3"	1
"4796"	"EIF4H"	5
"4797"	"EIF5"	6
"4798"	"EIF5A2"	56
"4799"	"EIF5AL1"	1
"4800"	"EIF5B"	3
"4801"	"EIF6"	6
"4802"	"ELAC1"	13
"4803"	"ELANE"	3
"4804"	"ELAVL1"	1
"4805"	"ELAVL2"	20
"4806"	"ELAVL3"	5
"4807"	"ELAVL4"	1
"4808"	"ELF1"	2
"4809"	"ELF2"	1
"4810"	"ELF3"	4
"4811"	"ELF4"	6
"4812"	"ELF5"	8
"4813"	"ELFN1"	8
"4814"	"ELK1"	14
"4815"	"ELK2AP"	9
"4816"	"ELK4"	4
"4817"	"ELL"	2
"4818"	"ELL2"	1
"4819"	"ELMO1"	2
"4820"	"ELMO2"	1
"4821"	"ELMO3"	3
"4822"	"ELMOD1"	7
"4823"	"ELMOD2"	1
"4824"	"ELMOD3"	1
"4825"	"ELMSAN1"	3
"4826"	"ELN"	5
"4827"	"ELOF1"	6
"4828"	"ELOVL1"	3
"4829"	"ELOVL2"	2
"4830"	"ELOVL4"	1
"4831"	"ELOVL5"	11
"4832"	"ELOVL7"	3
"4833"	"ELP2"	7
"4834"	"ELP3"	9
"4835"	"ELP4"	2
"4836"	"ELP6"	2
"4837"	"ELSPBP1"	2
"4838"	"ELTD1"	1
"4839"	"EMB"	4
"4840"	"EMBP1"	6
"4841"	"EMC2"	19
"4842"	"EMC7"	1
"4843"	"EMC8"	2
"4844"	"EMC9"	5
"4845"	"EMD"	10
"4846"	"EME1"	1
"4847"	"EME2"	1
"4848"	"EMG1"	7
"4849"	"EMID1"	5
"4850"	"EMILIN1"	2
"4851"	"EMILIN2"	15
"4852"	"EMILIN3"	1
"4853"	"EML1"	8
"4854"	"EML3"	7
"4855"	"EML4"	3
"4856"	"EML5"	6
"4857"	"EML6"	3
"4858"	"EMP1"	3
"4859"	"EMP2"	1
"4860"	"EMP3"	1
"4861"	"EMR1"	2
"4862"	"EMR2"	4
"4863"	"EMR3"	4
"4864"	"EMR4P"	2
"4865"	"EMX1"	2
"4866"	"EMX2"	2
"4867"	"EMX2OS"	2
"4868"	"EN1"	4
"4869"	"EN2"	5
"4870"	"ENAH"	4
"4871"	"ENAM"	1
"4872"	"ENC1"	1
"4873"	"ENDOD1"	9
"4874"	"ENDOG"	5
"4875"	"ENDOU"	2
"4876"	"ENDOV"	1
"4877"	"ENG"	5
"4878"	"ENGASE"	2
"4879"	"ENHO"	16
"4880"	"ENKD1"	3
"4881"	"ENKUR"	2
"4882"	"ENO1"	1
"4883"	"ENO1-AS1"	1
"4884"	"ENO2"	7
"4885"	"ENO4"	2
"4886"	"ENOPH1"	4
"4887"	"ENOSF1"	17
"4888"	"ENOX1"	2
"4889"	"ENOX2"	5
"4890"	"ENPP1"	4
"4891"	"ENPP2"	24
"4892"	"ENPP3"	4
"4893"	"ENPP4"	6
"4894"	"ENPP5"	6
"4895"	"ENPP6"	8
"4896"	"ENPP7"	1
"4897"	"ENSA"	8
"4898"	"ENTHD2"	2
"4899"	"ENTPD2"	5
"4900"	"ENTPD3"	2
"4901"	"ENTPD3-AS1"	2
"4902"	"ENTPD4"	11
"4903"	"ENTPD5"	3
"4904"	"ENTPD6"	3
"4905"	"ENTPD8"	5
"4906"	"ENY2"	20
"4907"	"EOMES"	4
"4908"	"EPAS1"	2
"4909"	"EPB41L1"	6
"4910"	"EPB41L2"	5
"4911"	"EPB41L3"	8
"4912"	"EPB41L4A"	3
"4913"	"EPB41L4A-AS1"	3
"4914"	"EPB41L4B"	6
"4915"	"EPB41L5"	4
"4916"	"EPB49"	9
"4917"	"EPC1"	2
"4918"	"EPC2"	1
"4919"	"EPCAM"	3
"4920"	"EPDR1"	2
"4921"	"EPG5"	7
"4922"	"EPGN"	1
"4923"	"EPHA1"	4
"4924"	"EPHA10"	3
"4925"	"EPHA2"	2
"4926"	"EPHA3"	9
"4927"	"EPHA4"	5
"4928"	"EPHA6"	8
"4929"	"EPHA7"	2
"4930"	"EPHB1"	23
"4931"	"EPHB3"	55
"4932"	"EPHB4"	16
"4933"	"EPHB6"	4
"4934"	"EPHX1"	4
"4935"	"EPHX2"	8
"4936"	"EPHX3"	4
"4937"	"EPHX4"	1
"4938"	"EPM2A"	1
"4939"	"EPM2AIP1"	3
"4940"	"EPN1"	3
"4941"	"EPN2"	3
"4942"	"EPN3"	2
"4943"	"EPO"	17
"4944"	"EPOR"	6
"4945"	"EPPK1"	32
"4946"	"EPRS"	3
"4947"	"EPS15"	1
"4948"	"EPS15L1"	4
"4949"	"EPS8"	4
"4950"	"EPS8L1"	2
"4951"	"EPS8L2"	1
"4952"	"EPS8L3"	2
"4953"	"EPSTI1"	3
"4954"	"EPT1"	2
"4955"	"EPX"	1
"4956"	"EPYC"	1
"4957"	"EQTN"	11
"4958"	"ERAL1"	3
"4959"	"ERAP1"	1
"4960"	"ERAP2"	1
"4961"	"ERAS"	13
"4962"	"ERBB2"	8
"4963"	"ERBB2IP"	1
"4964"	"ERBB3"	2
"4965"	"ERBB4"	4
"4966"	"ERC1"	11
"4967"	"ERC2"	2
"4968"	"ERCC2"	1
"4969"	"ERCC4"	1
"4970"	"ERCC5"	4
"4971"	"ERCC6"	4
"4972"	"ERCC6L"	3
"4973"	"ERCC6L2"	4
"4974"	"ERCC8"	3
"4975"	"EREG"	1
"4976"	"ERG"	1
"4977"	"ERGIC1"	1
"4978"	"ERGIC2"	8
"4979"	"ERGIC3"	5
"4980"	"ERH"	4
"4981"	"ERI1"	12
"4982"	"ERI2"	1
"4983"	"ERI3"	4
"4984"	"ERICH1"	16
"4985"	"ERLEC1"	2
"4986"	"ERLIN1"	1
"4987"	"ERLIN2"	26
"4988"	"ERMAP"	3
"4989"	"ERMN"	4
"4990"	"ERMP1"	18
"4991"	"ERN1"	2
"4992"	"ERN2"	2
"4993"	"ERO1L"	5
"4994"	"ERO1LB"	3
"4995"	"ERP27"	4
"4996"	"ERP44"	4
"4997"	"ERRFI1"	1
"4998"	"ERV3-1"	5
"4999"	"ERVFRD-1"	2
"5000"	"ERVK13-1"	1
"5001"	"ERVMER34-1"	2
"5002"	"ERVV-1"	1
"5003"	"ERVV-2"	1
"5004"	"ESAM"	5
"5005"	"ESCO1"	4
"5006"	"ESCO2"	8
"5007"	"ESD"	2
"5008"	"ESF1"	4
"5009"	"ESM1"	3
"5010"	"ESPL1"	2
"5011"	"ESPN"	1
"5012"	"ESPNL"	6
"5013"	"ESPNP"	1
"5014"	"ESR2"	5
"5015"	"ESRG"	3
"5016"	"ESRP1"	11
"5017"	"ESRP2"	3
"5018"	"ESRRA"	7
"5019"	"ESRRB"	3
"5020"	"ESRRG"	3
"5021"	"ESX1"	5
"5022"	"ESYT1"	2
